Dataset,K,Repetition,Seed,Model,TunedParameters,DataBudgetProtocol,Method,Epsilon,Alpha,Accuracy,Unfairness,OptimizerSuccess,OptimizerStatus,OptimizerMessage,OptimizerIterations,PostprocessRuntimeSeconds,Convergence,SolverResidual,ProjectionRho,ProjectionMaxIterRequested,ProjectionDivergence,ProjectionMethod,TransportCalibrationDPGap,TransportObjective,TransportMIPSolver,TransportQPSolver
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Unfair,,,0.46419098143236076,0.2540169193209561,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Our Eps-Fair,0.0,,0.4827586206896552,0.056236870493385605,True,0,Optimization terminated successfully,11.0,0.01247701900138054,completed_without_exception,,,,,,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Our Eps-Fair,0.1,,0.4562334217506631,0.17782319877363312,True,0,Optimization terminated successfully,15.0,0.016079941007774323,completed_without_exception,,,,,,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Our Eps-Fair,0.2,,0.46419098143236076,0.24331459717254297,True,0,Optimization terminated successfully,5.0,0.005632846005028114,completed_without_exception,,,,,,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Our Eps-Fair,0.3,,0.46419098143236076,0.2540169193209561,True,0,Optimization terminated successfully,1.0,0.001236247000633739,completed_without_exception,,,,,,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Our Eps-Fair,0.4,,0.46419098143236076,0.2540169193209561,True,0,Optimization terminated successfully,1.0,0.0012496729905251414,completed_without_exception,,,,,,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Our Eps-Fair,0.5,,0.46419098143236076,0.2540169193209561,True,0,Optimization terminated successfully,1.0,0.001183275002404116,completed_without_exception,,,,,,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,FairProjection,,0.0,0.46684350132625996,0.14185544768069042,True,completed_without_exception,convergence_not_observable,,3.0111143909889506,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,FairProjection,,0.1,0.46153846153846156,0.2585874070288991,True,completed_without_exception,convergence_not_observable,,2.960402534008608,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,FairProjection,,0.2,0.46419098143236076,0.28782717311077044,True,completed_without_exception,convergence_not_observable,,3.0522851060086396,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,FairProjection,,0.5,0.46419098143236076,0.2540169193209561,True,completed_without_exception,convergence_not_observable,,2.9849988740024855,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,FairProjection,,0.75,0.46419098143236076,0.2540169193209561,True,completed_without_exception,convergence_not_observable,,3.046631042001536,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Fair-transport,,0.0,0.47480106100795755,0.05524328620905017,True,completed_without_exception,optimal,,0.06206470799224917,optimal,,,,,,5.846513190244096e-09,0.5706603870965006,CLARABEL,OSQP
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Fair-transport,,0.1,0.4588859416445623,0.17782319877363312,True,completed_without_exception,optimal,,0.06061448399850633,optimal,,,,,,0.10000000137615533,0.5577399223500044,CLARABEL,OSQP
DRUG,4,0,777,RF,"{'n_estimators': np.int64(189), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(6)}",paper,Fair-transport,,0.2,0.46153846153846156,0.24331459717254297,True,completed_without_exception,optimal,,0.043766125992988236,optimal,,,,,,0.1999999999811084,0.5556152283486225,CLARABEL,OSQP
